mode,row,col,samples,null_kgram_accuracy,null_surprise,seed,train,block_size,rotation_offset
block_boundary,chr6,chr11,200000,0.00038000000000000002,0.99961999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr12,200000,0.00034499999999999998,0.99965499999999996,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr13,200000,0.00032499999999999999,0.99967499999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr14,200000,0.00036499999999999998,0.99963500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr15,200000,0.00031500000000000001,0.99968500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr16,200000,0.00025500000000000002,0.99974499999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr17,200000,0.00031,0.99968999999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr18,200000,0.00032499999999999999,0.99967499999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr19,200000,0.00027500000000000002,0.99972499999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr20,200000,0.00036499999999999998,0.99963500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr21,200000,0.00033500000000000001,0.99966500000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chr22,200000,0.00036499999999999998,0.99963500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chrX,200000,0.00034499999999999998,0.99965499999999996,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr6,chrY,200000,0.00028499999999999999,0.99971500000000002,0x4b444e410c19030f,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr1,200000,0.00021499999999999999,0.99978500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr2,200000,0.00018000000000000001,0.99982000000000004,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr3,200000,0.000185,0.99981500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr4,200000,0.00027,0.99973000000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr5,200000,0.00021000000000000001,0.99978999999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr6,200000,0.00021000000000000001,0.99978999999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr7,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr8,200000,0.000185,0.99981500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr9,200000,0.000155,0.99984499999999998,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr10,200000,0.000205,0.99979499999999999,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr11,200000,0.00022499999999999999,0.99977499999999997,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr12,200000,0.000175,0.99982499999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr13,200000,0.00019000000000000001,0.99980999999999998,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr14,200000,0.000195,0.99980500000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr15,200000,0.00019000000000000001,0.99980999999999998,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr16,200000,0.000195,0.99980500000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr17,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr18,200000,0.00020000000000000001,0.99980000000000002,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr19,200000,0.00021499999999999999,0.99978500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr20,200000,0.00029999999999999997,0.99970000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr21,200000,0.00023000000000000001,0.99977000000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chr22,200000,0.00025000000000000001,0.99975000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chrX,200000,0.000195,0.99980500000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr7,chrY,200000,0.00024499999999999999,0.99975499999999995,0x4b444e414e554c4c,0.69999999999999996,4096,4096
rotation,chr7,chr1,200000,0.00032499999999999999,0.99967499999999998,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr2,200000,0.00023000000000000001,0.99977000000000005,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr3,200000,0.00025999999999999998,0.99973999999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr4,200000,0.00022499999999999999,0.99977499999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr5,200000,0.00026499999999999999,0.99973500000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr6,200000,0.00027,0.99973000000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr7,200000,0.00025999999999999998,0.99973999999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr8,200000,0.00027999999999999998,0.99972000000000005,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr9,200000,0.00024499999999999999,0.99975499999999995,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr10,200000,0.00028499999999999999,0.99971500000000002,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr11,200000,0.00025500000000000002,0.99974499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr12,200000,0.00027999999999999998,0.99972000000000005,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr13,200000,0.00024000000000000001,0.99975999999999998,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr14,200000,0.00025500000000000002,0.99974499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr15,200000,0.000175,0.99982499999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr16,200000,0.00032000000000000003,0.99968000000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr17,200000,0.00025999999999999998,0.99973999999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr18,200000,0.00021499999999999999,0.99978500000000003,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr19,200000,0.000195,0.99980500000000005,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr20,200000,0.00022499999999999999,0.99977499999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr21,200000,0.00026499999999999999,0.99973500000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chr22,200000,0.000185,0.99981500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chrX,200000,0.000205,0.99979499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr7,chrY,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
block_boundary,chr7,chr1,200000,0.00029999999999999997,0.99970000000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr2,200000,0.00035500000000000001,0.99964500000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr3,200000,0.00034000000000000002,0.99965999999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr4,200000,0.00031500000000000001,0.99968500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr5,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr6,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr7,200000,0.00037500000000000001,0.99962499999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr8,200000,0.00037500000000000001,0.99962499999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr9,200000,0.00035,0.99965000000000004,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr10,200000,0.00038999999999999999,0.99961,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr11,200000,0.00030499999999999999,0.999695,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr12,200000,0.00034000000000000002,0.99965999999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr13,200000,0.00031,0.99968999999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr14,200000,0.00038000000000000002,0.99961999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr15,200000,0.00030499999999999999,0.999695,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr16,200000,0.00021499999999999999,0.99978500000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr17,200000,0.00027999999999999998,0.99972000000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr18,200000,0.00027500000000000002,0.99972499999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr19,200000,0.00030499999999999999,0.999695,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr20,200000,0.00025999999999999998,0.99973999999999996,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr21,200000,0.00027500000000000002,0.99972499999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chr22,200000,0.00032499999999999999,0.99967499999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chrX,200000,0.00026499999999999999,0.99973500000000004,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr7,chrY,200000,0.00029999999999999997,0.99970000000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr1,200000,0.00023499999999999999,0.99976500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr2,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr3,200000,0.00030499999999999999,0.999695,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr4,200000,0.00027999999999999998,0.99972000000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr5,200000,0.00025000000000000001,0.99975000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr6,200000,0.000185,0.99981500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr7,200000,0.00023000000000000001,0.99977000000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr8,200000,0.000185,0.99981500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr9,200000,0.00023000000000000001,0.99977000000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr10,200000,0.00028499999999999999,0.99971500000000002,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr11,200000,0.00021000000000000001,0.99978999999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr12,200000,0.000175,0.99982499999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr13,200000,0.000205,0.99979499999999999,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr14,200000,0.00022499999999999999,0.99977499999999997,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr15,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr16,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr17,200000,0.000165,0.99983500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr18,200000,0.00025000000000000001,0.99975000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr19,200000,0.00019000000000000001,0.99980999999999998,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr20,200000,0.00021499999999999999,0.99978500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr21,200000,0.000195,0.99980500000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chr22,200000,0.00025500000000000002,0.99974499999999999,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chrX,200000,0.000165,0.99983500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr8,chrY,200000,0.000205,0.99979499999999999,0x4b444e414e554c4c,0.69999999999999996,4096,4096
rotation,chr8,chr1,200000,0.00033,0.99966999999999995,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr2,200000,0.00029,0.99970999999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr3,200000,0.000205,0.99979499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr4,200000,0.00024000000000000001,0.99975999999999998,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr5,200000,0.00022499999999999999,0.99977499999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr6,200000,0.00018000000000000001,0.99982000000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr7,200000,0.00024000000000000001,0.99975999999999998,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr8,200000,0.00020000000000000001,0.99980000000000002,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr9,200000,0.000185,0.99981500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr10,200000,0.00022499999999999999,0.99977499999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr11,200000,0.00024000000000000001,0.99975999999999998,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr12,200000,0.000165,0.99983500000000003,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr13,200000,0.00026499999999999999,0.99973500000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr14,200000,0.000205,0.99979499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr15,200000,0.00025000000000000001,0.99975000000000003,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr16,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr17,200000,0.00026499999999999999,0.99973500000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr18,200000,0.000205,0.99979499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr19,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr20,200000,0.00028499999999999999,0.99971500000000002,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr21,200000,0.00020000000000000001,0.99980000000000002,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chr22,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chrX,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr8,chrY,200000,0.00024499999999999999,0.99975499999999995,0x4b444e411c010d18,0.69999999999999996,4096,4096
block_boundary,chr8,chr1,200000,0.00036499999999999998,0.99963500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr2,200000,0.00035500000000000001,0.99964500000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr3,200000,0.00033500000000000001,0.99966500000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr4,200000,0.00029,0.99970999999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr5,200000,0.00031500000000000001,0.99968500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr6,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr7,200000,0.00027999999999999998,0.99972000000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr8,200000,0.00035,0.99965000000000004,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr9,200000,0.00034000000000000002,0.99965999999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr10,200000,0.00029999999999999997,0.99970000000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr11,200000,0.00031,0.99968999999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr12,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr13,200000,0.00032499999999999999,0.99967499999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr14,200000,0.00032499999999999999,0.99967499999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr15,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr16,200000,0.00033,0.99966999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr17,200000,0.00036999999999999999,0.99963000000000002,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr18,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr19,200000,0.00034499999999999998,0.99965499999999996,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr20,200000,0.00033,0.99966999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr21,200000,0.00035500000000000001,0.99964500000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chr22,200000,0.00032000000000000003,0.99968000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chrX,200000,0.00024000000000000001,0.99975999999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr8,chrY,200000,0.00027999999999999998,0.99972000000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr1,200000,0.00023000000000000001,0.99977000000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr2,200000,0.00031500000000000001,0.99968500000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr3,200000,0.00022499999999999999,0.99977499999999997,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr4,200000,0.00025000000000000001,0.99975000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr5,200000,0.00021000000000000001,0.99978999999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr6,200000,0.00025000000000000001,0.99975000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr7,200000,0.00021499999999999999,0.99978500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr8,200000,0.00022499999999999999,0.99977499999999997,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr9,200000,0.00020000000000000001,0.99980000000000002,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr10,200000,0.000135,0.999865,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr11,200000,0.000195,0.99980500000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr12,200000,0.00022499999999999999,0.99977499999999997,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr13,200000,0.00024499999999999999,0.99975499999999995,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr14,200000,0.00021000000000000001,0.99978999999999996,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr15,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr16,200000,0.00027999999999999998,0.99972000000000005,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr17,200000,0.00022000000000000001,0.99978,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr18,200000,0.00016000000000000001,0.99983999999999995,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr19,200000,0.00021499999999999999,0.99978500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr20,200000,0.000185,0.99981500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr21,200000,0.00019000000000000001,0.99980999999999998,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chr22,200000,0.000185,0.99981500000000001,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chrX,200000,0.00025000000000000001,0.99975000000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
symbol_shuffle,chr9,chrY,200000,0.00021499999999999999,0.99978500000000003,0x4b444e414e554c4c,0.69999999999999996,4096,4096
rotation,chr9,chr1,200000,0.00031,0.99968999999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr2,200000,0.00025500000000000002,0.99974499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr3,200000,0.00029,0.99970999999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr4,200000,0.000195,0.99980500000000005,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr5,200000,0.00030499999999999999,0.999695,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr6,200000,0.00022499999999999999,0.99977499999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr7,200000,0.00029999999999999997,0.99970000000000003,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr8,200000,0.00031,0.99968999999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr9,200000,0.00025999999999999998,0.99973999999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr10,200000,0.00029,0.99970999999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr11,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr12,200000,0.00025999999999999998,0.99973999999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr13,200000,0.00022000000000000001,0.99978,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr14,200000,0.00018000000000000001,0.99982000000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr15,200000,0.00025000000000000001,0.99975000000000003,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr16,200000,0.00022000000000000001,0.99978,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr17,200000,0.00027500000000000002,0.99972499999999997,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr18,200000,0.00025999999999999998,0.99973999999999996,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr19,200000,0.00025500000000000002,0.99974499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr20,200000,0.00021499999999999999,0.99978500000000003,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr21,200000,0.000205,0.99979499999999999,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chr22,200000,0.00026499999999999999,0.99973500000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chrX,200000,0.00023499999999999999,0.99976500000000001,0x4b444e411c010d18,0.69999999999999996,4096,4096
rotation,chr9,chrY,200000,0.00026499999999999999,0.99973500000000004,0x4b444e411c010d18,0.69999999999999996,4096,4096
block_boundary,chr9,chr1,200000,0.00032499999999999999,0.99967499999999998,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr2,200000,0.00033,0.99966999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr3,200000,0.00036000000000000002,0.99963999999999997,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr4,200000,0.00027,0.99973000000000001,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr5,200000,0.00037500000000000001,0.99962499999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr6,200000,0.00034499999999999998,0.99965499999999996,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr7,200000,0.00033500000000000001,0.99966500000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr8,200000,0.00038000000000000002,0.99961999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr9,200000,0.00029,0.99970999999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr10,200000,0.00033500000000000001,0.99966500000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr11,200000,0.00034000000000000002,0.99965999999999999,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr12,200000,0.00033500000000000001,0.99966500000000003,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr13,200000,0.00025999999999999998,0.99973999999999996,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr14,200000,0.00026499999999999999,0.99973500000000004,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr15,200000,0.00028499999999999999,0.99971500000000002,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr16,200000,0.00030499999999999999,0.999695,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr17,200000,0.00038000000000000002,0.99961999999999995,0x4b444e410c19030f,0.69999999999999996,4096,4096
block_boundary,chr9,chr18,200000,0.00036499999999999998,0.99963500000000005,0x4b444e410c19030f,0.69999999999999996,4096,4096
