"mode","row","col","observed_accuracy","observed_lift","observed_surprise","null_accuracy","null_surprise","delta_accuracy","samples"
"symbol_shuffle","chr6","chr18","0,992739108844556","0,991624347758735","0,00726089115544411","0,000225","0,999775","0,992514108844556","200000"
"symbol_shuffle","chr6","chr19","0,989441411974003","0,988326650888182","0,0105585880259972","0,00031","0,99969","0,989131411974003","200000"
"symbol_shuffle","chr6","chr20","0,991837622080293","0,990722860994473","0,00816237791970674","0,00027","0,99973","0,991567622080293","200000"
"symbol_shuffle","chr6","chr21","0,98171091357551","0,98059615248969","0,0182890864244897","0,00016","0,99984","0,98155091357551","200000"
"symbol_shuffle","chr6","chr22","0,984057303490163","0,982942542404343","0,0159426965098369","0,00025","0,99975","0,983807303490163","200000"
"symbol_shuffle","chr6","chrX","0,996508568827976","0,995393807742156","0,00349143117202354","0,00028","0,99972","0,996228568827977","200000"
"symbol_shuffle","chr6","chrY","0,971409932394078","0,970295171308258","0,0285900676059217","0,00022","0,99978","0,971189932394078","200000"
"rotation","chr6","chr1","0,998587023321749","0,997472262235928","0,00141297667825107","0,00024","0,99976","0,998347023321749","200000"
"rotation","chr6","chr2","0,998586866531217","0,997472105445396","0,00141313346878337","0,00028","0,99972","0,998306866531217","200000"
"rotation","chr6","chr3","0,997907885131101","0,99679312404528","0,00209211486889891","0,000275","0,999725","0,997632885131101","200000"
"rotation","chr6","chr4","0,997553773713907","0,996439012628086","0,00244622628609345","0,000225","0,999775","0,997328773713906","200000"
"rotation","chr6","chr5","0,99729340343621","0,996178642350389","0,00270659656379045","0,00028","0,99972","0,99701340343621","200000"
"rotation","chr6","chr6","0,997450135172058","0,996335374086237","0,00254986482794228","0,000275","0,999725","0,997175135172058","200000"
"rotation","chr6","chr7","0,997438277888053","0,996323516802232","0,0025617221119473","0,00023","0,99977","0,997208277888053","200000"
"rotation","chr6","chr8","0,997024350882787","0,995909589796966","0,00297564911721345","0,000225","0,999775","0,996799350882786","200000"
"rotation","chr6","chr9","0,995749937837454","0,994635176751633","0,00425006216254635","0,000235","0,999765","0,995514937837454","200000"
"rotation","chr6","chr10","0,996799905235802","0,995685144149982","0,00320009476419772","0,00021","0,99979","0,996589905235802","200000"
"rotation","chr6","chr11","0,996905562455754","0,995790801369934","0,00309443754424555","0,00025","0,99975","0,996655562455754","200000"
"rotation","chr6","chr12","0,996245023542","0,99513026245618","0,00375497645799957","0,000245","0,999755","0,996000023542","200000"
"rotation","chr6","chr13","0,994049250532436","0,992934489446616","0,00595074946756385","0,000225","0,999775","0,993824250532436","200000"
"rotation","chr6","chr14","0,993945690385853","0,992830929300033","0,00605430961414654","0,00025","0,99975","0,993695690385853","200000"
"rotation","chr6","chr15","0,994027397851997","0,992912636766176","0,00597260214800285","0,000235","0,999765","0,993792397851997","200000"
"rotation","chr6","chr16","0,994362831597032","0,993248070511211","0,00563716840296829","0,000295","0,999705","0,994067831597032","200000"
"rotation","chr6","chr17","0,994326828571053","0,993212067485232","0,00567317142894717","0,000265","0,999735","0,994061828571053","200000"
"rotation","chr6","chr18","0,992739108844556","0,991624347758735","0,00726089115544411","0,00024","0,99976","0,992499108844556","200000"
"rotation","chr6","chr19","0,989441411974003","0,988326650888182","0,0105585880259972","0,000265","0,999735","0,989176411974003","200000"
"rotation","chr6","chr20","0,991837622080293","0,990722860994473","0,00816237791970674","0,00033","0,99967","0,991507622080293","200000"
"rotation","chr6","chr21","0,98171091357551","0,98059615248969","0,0182890864244897","0,00031","0,99969","0,98140091357551","200000"
"rotation","chr6","chr22","0,984057303490163","0,982942542404343","0,0159426965098369","0,000325","0,999675","0,983732303490163","200000"
"rotation","chr6","chrX","0,996508568827976","0,995393807742156","0,00349143117202354","0,00022","0,99978","0,996288568827976","200000"
"rotation","chr6","chrY","0,971409932394078","0,970295171308258","0,0285900676059217","0,00016","0,99984","0,971249932394078","200000"
"block_boundary","chr6","chr1","0,998587023321749","0,997472262235928","0,00141297667825107","0,000315","0,999685","0,998272023321749","200000"
"block_boundary","chr6","chr2","0,998586866531217","0,997472105445396","0,00141313346878337","0,000265","0,999735","0,998321866531217","200000"
"block_boundary","chr6","chr3","0,997907885131101","0,99679312404528","0,00209211486889891","0,000305","0,999695","0,997602885131101","200000"
"block_boundary","chr6","chr4","0,997553773713907","0,996439012628086","0,00244622628609345","0,000325","0,999675","0,997228773713907","200000"
"block_boundary","chr6","chr5","0,99729340343621","0,996178642350389","0,00270659656379045","0,00033","0,99967","0,996963403436209","200000"
"block_boundary","chr6","chr6","0,997450135172058","0,996335374086237","0,00254986482794228","0,00037","0,99963","0,997080135172058","200000"
"block_boundary","chr6","chr7","0,997438277888053","0,996323516802232","0,0025617221119473","0,00036","0,99964","0,997078277888053","200000"
"block_boundary","chr6","chr8","0,997024350882787","0,995909589796966","0,00297564911721345","0,000295","0,999705","0,996729350882786","200000"
"block_boundary","chr6","chr9","0,995749937837454","0,994635176751633","0,00425006216254635","0,00032","0,99968","0,995429937837454","200000"
"block_boundary","chr6","chr10","0,996799905235802","0,995685144149982","0,00320009476419772","0,0003","0,9997","0,996499905235802","200000"
"block_boundary","chr6","chr11","0,996905562455754","0,995790801369934","0,00309443754424555","0,00038","0,99962","0,996525562455754","200000"
"block_boundary","chr6","chr12","0,996245023542","0,99513026245618","0,00375497645799957","0,000345","0,999655","0,995900023542","200000"
"block_boundary","chr6","chr13","0,994049250532436","0,992934489446616","0,00595074946756385","0,000325","0,999675","0,993724250532436","200000"
"block_boundary","chr6","chr14","0,993945690385853","0,992830929300033","0,00605430961414654","0,000365","0,999635","0,993580690385854","200000"
"block_boundary","chr6","chr15","0,994027397851997","0,992912636766176","0,00597260214800285","0,000315","0,999685","0,993712397851997","200000"
"block_boundary","chr6","chr16","0,994362831597032","0,993248070511211","0,00563716840296829","0,000255","0,999745","0,994107831597032","200000"
"block_boundary","chr6","chr17","0,994326828571053","0,993212067485232","0,00567317142894717","0,00031","0,99969","0,994016828571053","200000"
"block_boundary","chr6","chr18","0,992739108844556","0,991624347758735","0,00726089115544411","0,000325","0,999675","0,992414108844556","200000"
"block_boundary","chr6","chr19","0,989441411974003","0,988326650888182","0,0105585880259972","0,000275","0,999725","0,989166411974003","200000"
"block_boundary","chr6","chr20","0,991837622080293","0,990722860994473","0,00816237791970674","0,000365","0,999635","0,991472622080293","200000"
"block_boundary","chr6","chr21","0,98171091357551","0,98059615248969","0,0182890864244897","0,000335","0,999665","0,98137591357551","200000"
"block_boundary","chr6","chr22","0,984057303490163","0,982942542404343","0,0159426965098369","0,000365","0,999635","0,983692303490163","200000"
"block_boundary","chr6","chrX","0,996508568827976","0,995393807742156","0,00349143117202354","0,000345","0,999655","0,996163568827976","200000"
"block_boundary","chr6","chrY","0,971409932394078","0,970295171308258","0,0285900676059217","0,000285","0,999715","0,971124932394078","200000"
"symbol_shuffle","chr7","chr1","0,998548026498862","0,997388225812975","0,00145197350113763","0,000215","0,999785","0,998333026498862","200000"
"symbol_shuffle","chr7","chr2","0,998501371947841","0,997341571261954","0,00149862805215908","0,00018","0,99982","0,998321371947841","200000"
"symbol_shuffle","chr7","chr3","0,997783961247325","0,996624160561438","0,00221603875267496","0,000185","0,999815","0,997598961247325","200000"
"symbol_shuffle","chr7","chr4","0,997410619997466","0,996250819311579","0,00258938000253423","0,00027","0,99973","0,997140619997466","200000"
"symbol_shuffle","chr7","chr5","0,997100875715358","0,995941075029471","0,00289912428464158","0,00021","0,99979","0,996890875715358","200000"
"symbol_shuffle","chr7","chr6","0,997305967024815","0,996146166338928","0,00269403297518504","0,00021","0,99979","0,997095967024815","200000"
"symbol_shuffle","chr7","chr7","0,997330562884747","0,99617076219886","0,00266943711525328","0,00022","0,99978","0,997110562884747","200000"
"symbol_shuffle","chr7","chr8","0,996859110783548","0,995699310097661","0,0031408892164516","0,000185","0,999815","0,996674110783548","200000"
"symbol_shuffle","chr7","chr9","0,995521876025417","0,99436207533953","0,00447812397458277","0,000155","0,999845","0,995366876025417","200000"
"symbol_shuffle","chr7","chr10","0,996638209347588","0,995478408661701","0,00336179065241158","0,000205","0,999795","0,996433209347588","200000"
"symbol_shuffle","chr7","chr11","0,996817635411899","0,995657834726012","0,00318236458810123","0,000225","0,999775","0,996592635411899","200000"
"symbol_shuffle","chr7","chr12","0,996034614783227","0,99487481409734","0,00396538521677267","0,000175","0,999825","0,995859614783227","200000"
"symbol_shuffle","chr7","chr13","0,993660894132269","0,992501093446382","0,00633910586773135","0,00019","0,99981","0,993470894132269","200000"
"symbol_shuffle","chr7","chr14","0,993622920472988","0,992463119787101","0,00637707952701218","0,000195","0,999805","0,993427920472988","200000"
"symbol_shuffle","chr7","chr15","0,99380744184332","0,992647641157433","0,00619255815668016","0,00019","0,99981","0,99361744184332","200000"
"symbol_shuffle","chr7","chr16","0,9942827940553","0,993122993369413","0,00571720594469983","0,000195","0,999805","0,9940877940553","200000"
"symbol_shuffle","chr7","chr17","0,994260504712498","0,993100704026611","0,00573949528750243","0,00022","0,99978","0,994040504712498","200000"
"symbol_shuffle","chr7","chr18","0,992382119099193","0,991222318413306","0,00761788090080733","0,0002","0,9998","0,992182119099193","200000"
"symbol_shuffle","chr7","chr19","0,989534052716455","0,988374252030569","0,0104659472835445","0,000215","0,999785","0,989319052716455","200000"
"symbol_shuffle","chr7","chr20","0,991620989414911","0,990461188729024","0,00837901058508938","0,0003","0,9997","0,991320989414911","200000"
"symbol_shuffle","chr7","chr21","0,980806695139852","0,979646894453965","0,0191933048601482","0,00023","0,99977","0,980576695139852","200000"
"symbol_shuffle","chr7","chr22","0,983942614860307","0,98278281417442","0,0160573851396931","0,00025","0,99975","0,983692614860307","200000"
"symbol_shuffle","chr7","chrX","0,996285857403604","0,995126056717717","0,00371414259639559","0,000195","0,999805","0,996090857403604","200000"
"symbol_shuffle","chr7","chrY","0,97034378826525","0,969183987579363","0,0296562117347498","0,000245","0,999755","0,97009878826525","200000"
"rotation","chr7","chr1","0,998548026498862","0,997388225812975","0,00145197350113763","0,000325","0,999675","0,998223026498862","200000"
"rotation","chr7","chr2","0,998501371947841","0,997341571261954","0,00149862805215908","0,00023","0,99977","0,998271371947841","200000"
"rotation","chr7","chr3","0,997783961247325","0,996624160561438","0,00221603875267496","0,00026","0,99974","0,997523961247325","200000"
"rotation","chr7","chr4","0,997410619997466","0,996250819311579","0,00258938000253423","0,000225","0,999775","0,997185619997466","200000"
"rotation","chr7","chr5","0,997100875715358","0,995941075029471","0,00289912428464158","0,000265","0,999735","0,996835875715358","200000"
"rotation","chr7","chr6","0,997305967024815","0,996146166338928","0,00269403297518504","0,00027","0,99973","0,997035967024815","200000"
"rotation","chr7","chr7","0,997330562884747","0,99617076219886","0,00266943711525328","0,00026","0,99974","0,997070562884747","200000"
"rotation","chr7","chr8","0,996859110783548","0,995699310097661","0,0031408892164516","0,00028","0,99972","0,996579110783548","200000"
"rotation","chr7","chr9","0,995521876025417","0,99436207533953","0,00447812397458277","0,000245","0,999755","0,995276876025417","200000"
"rotation","chr7","chr10","0,996638209347588","0,995478408661701","0,00336179065241158","0,000285","0,999715","0,996353209347588","200000"
"rotation","chr7","chr11","0,996817635411899","0,995657834726012","0,00318236458810123","0,000255","0,999745","0,996562635411899","200000"
"rotation","chr7","chr12","0,996034614783227","0,99487481409734","0,00396538521677267","0,00028","0,99972","0,995754614783227","200000"
"rotation","chr7","chr13","0,993660894132269","0,992501093446382","0,00633910586773135","0,00024","0,99976","0,993420894132269","200000"
"rotation","chr7","chr14","0,993622920472988","0,992463119787101","0,00637707952701218","0,000255","0,999745","0,993367920472988","200000"
"rotation","chr7","chr15","0,99380744184332","0,992647641157433","0,00619255815668016","0,000175","0,999825","0,99363244184332","200000"
"rotation","chr7","chr16","0,9942827940553","0,993122993369413","0,00571720594469983","0,00032","0,99968","0,9939627940553","200000"
"rotation","chr7","chr17","0,994260504712498","0,993100704026611","0,00573949528750243","0,00026","0,99974","0,994000504712498","200000"
"rotation","chr7","chr18","0,992382119099193","0,991222318413306","0,00761788090080733","0,000215","0,999785","0,992167119099193","200000"
"rotation","chr7","chr19","0,989534052716455","0,988374252030569","0,0104659472835445","0,000195","0,999805","0,989339052716456","200000"
"rotation","chr7","chr20","0,991620989414911","0,990461188729024","0,00837901058508938","0,000225","0,999775","0,991395989414911","200000"
"rotation","chr7","chr21","0,980806695139852","0,979646894453965","0,0191933048601482","0,000265","0,999735","0,980541695139852","200000"
"rotation","chr7","chr22","0,983942614860307","0,98278281417442","0,0160573851396931","0,000185","0,999815","0,983757614860307","200000"
"rotation","chr7","chrX","0,996285857403604","0,995126056717717","0,00371414259639559","0,000205","0,999795","0,996080857403604","200000"
"rotation","chr7","chrY","0,97034378826525","0,969183987579363","0,0296562117347498","0,000235","0,999765","0,97010878826525","200000"
"block_boundary","chr7","chr1","0,998548026498862","0,997388225812975","0,00145197350113763","0,0003","0,9997","0,998248026498862","200000"
"block_boundary","chr7","chr2","0,998501371947841","0,997341571261954","0,00149862805215908","0,000355","0,999645","0,998146371947841","200000"
"block_boundary","chr7","chr3","0,997783961247325","0,996624160561438","0,00221603875267496","0,00034","0,99966","0,997443961247325","200000"
"block_boundary","chr7","chr4","0,997410619997466","0,996250819311579","0,00258938000253423","0,000315","0,999685","0,997095619997466","200000"
"block_boundary","chr7","chr5","0,997100875715358","0,995941075029471","0,00289912428464158","0,00032","0,99968","0,996780875715358","200000"
"block_boundary","chr7","chr6","0,997305967024815","0,996146166338928","0,00269403297518504","0,00032","0,99968","0,996985967024815","200000"
"block_boundary","chr7","chr7","0,997330562884747","0,99617076219886","0,00266943711525328","0,000375","0,999625","0,996955562884747","200000"
"block_boundary","chr7","chr8","0,996859110783548","0,995699310097661","0,0031408892164516","0,000375","0,999625","0,996484110783548","200000"
"block_boundary","chr7","chr9","0,995521876025417","0,99436207533953","0,00447812397458277","0,00035","0,99965","0,995171876025417","200000"
"block_boundary","chr7","chr10","0,996638209347588","0,995478408661701","0,00336179065241158","0,00039","0,99961","0,996248209347588","200000"
"block_boundary","chr7","chr11","0,996817635411899","0,995657834726012","0,00318236458810123","0,000305","0,999695","0,996512635411899","200000"
"block_boundary","chr7","chr12","0,996034614783227","0,99487481409734","0,00396538521677267","0,00034","0,99966","0,995694614783227","200000"
"block_boundary","chr7","chr13","0,993660894132269","0,992501093446382","0,00633910586773135","0,00031","0,99969","0,993350894132269","200000"
"block_boundary","chr7","chr14","0,993622920472988","0,992463119787101","0,00637707952701218","0,00038","0,99962","0,993242920472988","200000"
"block_boundary","chr7","chr15","0,99380744184332","0,992647641157433","0,00619255815668016","0,000305","0,999695","0,99350244184332","200000"
"block_boundary","chr7","chr16","0,9942827940553","0,993122993369413","0,00571720594469983","0,000215","0,999785","0,9940677940553","200000"
"block_boundary","chr7","chr17","0,994260504712498","0,993100704026611","0,00573949528750243","0,00028","0,99972","0,993980504712498","200000"
"block_boundary","chr7","chr18","0,992382119099193","0,991222318413306","0,00761788090080733","0,000275","0,999725","0,992107119099193","200000"
"block_boundary","chr7","chr19","0,989534052716455","0,988374252030569","0,0104659472835445","0,000305","0,999695","0,989229052716455","200000"
"block_boundary","chr7","chr20","0,991620989414911","0,990461188729024","0,00837901058508938","0,00026","0,99974","0,991360989414911","200000"
"block_boundary","chr7","chr21","0,980806695139852","0,979646894453965","0,0191933048601482","0,000275","0,999725","0,980531695139852","200000"
"block_boundary","chr7","chr22","0,983942614860307","0,98278281417442","0,0160573851396931","0,000325","0,999675","0,983617614860307","200000"
"block_boundary","chr7","chrX","0,996285857403604","0,995126056717717","0,00371414259639559","0,000265","0,999735","0,996020857403604","200000"
"block_boundary","chr7","chrY","0,97034378826525","0,969183987579363","0,0296562117347498","0,0003","0,9997","0,97004378826525","200000"
"symbol_shuffle","chr8","chr1","0,998610143758549","0,997553970904844","0,00138985624145083","0,000235","0,999765","0,998375143758549","200000"
"symbol_shuffle","chr8","chr2","0,998567638960469","0,997511466106764","0,00143236103953105","0,00022","0,99978","0,998347638960469","200000"
"symbol_shuffle","chr8","chr3","0,997883302501237","0,996827129647532","0,00211669749876302","0,000305","0,999695","0,997578302501237","200000"
"symbol_shuffle","chr8","chr4","0,997490190682373","0,996434017828667","0,00250980931762737","0,00028","0,99972","0,997210190682373","200000"
"symbol_shuffle","chr8","chr5","0,997199817979995","0,99614364512629","0,0028001820200053","0,00025","0,99975","0,996949817979995","200000"
"symbol_shuffle","chr8","chr6","0,997413953744971","0,996357780891266","0,00258604625502911","0,000185","0,999815","0,997228953744971","200000"
"symbol_shuffle","chr8","chr7","0,997414690556205","0,9963585177025","0,00258530944379478","0,00023","0,99977","0,997184690556205","200000"
"symbol_shuffle","chr8","chr8","0,996949532413834","0,995893359560129","0,00305046758616564","0,000185","0,999815","0,996764532413834","200000"
"symbol_shuffle","chr8","chr9","0,99564309701932","0,994586924165615","0,00435690298068005","0,00023","0,99977","0,99541309701932","200000"
"symbol_shuffle","chr8","chr10","0,996761300168815","0,99570512731511","0,00323869983118503","0,000285","0,999715","0,996476300168815","200000"
"symbol_shuffle","chr8","chr11","0,996929016826029","0,995872843972323","0,00307098317397142","0,00021","0,99979","0,996719016826028","200000"
"symbol_shuffle","chr8","chr12","0,99616231868601","0,995106145832304","0,00383768131399047","0,000175","0,999825","0,99598731868601","200000"
"symbol_shuffle","chr8","chr13","0,993817370882063","0,992761198028358","0,00618262911793725","0,000205","0,999795","0,993612370882063","200000"
"symbol_shuffle","chr8","chr14","0,993798490094183","0,992742317240478","0,00620150990581687","0,000225","0,999775","0,993573490094183","200000"
"symbol_shuffle","chr8","chr15","0,993952736921019","0,992896564067314","0,0060472630789808","0,00022","0,99978","0,993732736921019","200000"
"symbol_shuffle","chr8","chr16","0,994415201097315","0,993359028243609","0,00558479890268545","0,00022","0,99978","0,994195201097315","200000"
"symbol_shuffle","chr8","chr17","0,994398185362872","0,993342012509167","0,00560181463712818","0,000165","0,999835","0,994233185362872","200000"
"symbol_shuffle","chr8","chr18","0,992564791783707","0,991508618930002","0,0074352082162926","0,00025","0,99975","0,992314791783707","200000"
"symbol_shuffle","chr8","chr19","0,989615198260591","0,988559025406886","0,0103848017394087","0,00019","0,99981","0,989425198260591","200000"
"symbol_shuffle","chr8","chr20","0,991815892240068","0,990759719386362","0,00818410775993244","0,000215","0,999785","0,991600892240068","200000"
"symbol_shuffle","chr8","chr21","0,980979770594283","0,979923597740577","0,0190202294057173","0,000195","0,999805","0,980784770594283","200000"
"symbol_shuffle","chr8","chr22","0,984184738286146","0,983128565432441","0,0158152617138538","0,000255","0,999745","0,983929738286146","200000"
"symbol_shuffle","chr8","chrX","0,996400608044261","0,995344435190556","0,00359939195573901","0,000165","0,999835","0,996235608044261","200000"
"symbol_shuffle","chr8","chrY","0,970355413102314","0,969299240248608","0,0296445868976865","0,000205","0,999795","0,970150413102314","200000"
"rotation","chr8","chr1","0,998610143758549","0,997553970904844","0,00138985624145083","0,00033","0,99967","0,998280143758549","200000"
"rotation","chr8","chr2","0,998567638960469","0,997511466106764","0,00143236103953105","0,00029","0,99971","0,998277638960469","200000"
"rotation","chr8","chr3","0,997883302501237","0,996827129647532","0,00211669749876302","0,000205","0,999795","0,997678302501237","200000"
"rotation","chr8","chr4","0,997490190682373","0,996434017828667","0,00250980931762737","0,00024","0,99976","0,997250190682373","200000"
"rotation","chr8","chr5","0,997199817979995","0,99614364512629","0,0028001820200053","0,000225","0,999775","0,996974817979995","200000"
"rotation","chr8","chr6","0,997413953744971","0,996357780891266","0,00258604625502911","0,00018","0,99982","0,997233953744971","200000"
"rotation","chr8","chr7","0,997414690556205","0,9963585177025","0,00258530944379478","0,00024","0,99976","0,997174690556205","200000"
"rotation","chr8","chr8","0,996949532413834","0,995893359560129","0,00305046758616564","0,0002","0,9998","0,996749532413834","200000"
"rotation","chr8","chr9","0,99564309701932","0,994586924165615","0,00435690298068005","0,000185","0,999815","0,99545809701932","200000"
"rotation","chr8","chr10","0,996761300168815","0,99570512731511","0,00323869983118503","0,000225","0,999775","0,996536300168815","200000"
"rotation","chr8","chr11","0,996929016826029","0,995872843972323","0,00307098317397142","0,00024","0,99976","0,996689016826029","200000"
"rotation","chr8","chr12","0,99616231868601","0,995106145832304","0,00383768131399047","0,000165","0,999835","0,99599731868601","200000"
"rotation","chr8","chr13","0,993817370882063","0,992761198028358","0,00618262911793725","0,000265","0,999735","0,993552370882063","200000"
"rotation","chr8","chr14","0,993798490094183","0,992742317240478","0,00620150990581687","0,000205","0,999795","0,993593490094183","200000"
"rotation","chr8","chr15","0,993952736921019","0,992896564067314","0,0060472630789808","0,00025","0,99975","0,993702736921019","200000"
"rotation","chr8","chr16","0,994415201097315","0,993359028243609","0,00558479890268545","0,000235","0,999765","0,994180201097315","200000"
"rotation","chr8","chr17","0,994398185362872","0,993342012509167","0,00560181463712818","0,000265","0,999735","0,994133185362872","200000"
"rotation","chr8","chr18","0,992564791783707","0,991508618930002","0,0074352082162926","0,000205","0,999795","0,992359791783707","200000"
"rotation","chr8","chr19","0,989615198260591","0,988559025406886","0,0103848017394087","0,000235","0,999765","0,989380198260591","200000"
"rotation","chr8","chr20","0,991815892240068","0,990759719386362","0,00818410775993244","0,000285","0,999715","0,991530892240068","200000"
"rotation","chr8","chr21","0,980979770594283","0,979923597740577","0,0190202294057173","0,0002","0,9998","0,980779770594283","200000"
"rotation","chr8","chr22","0,984184738286146","0,983128565432441","0,0158152617138538","0,000235","0,999765","0,983949738286146","200000"
"rotation","chr8","chrX","0,996400608044261","0,995344435190556","0,00359939195573901","0,000235","0,999765","0,996165608044261","200000"
"rotation","chr8","chrY","0,970355413102314","0,969299240248608","0,0296445868976865","0,000245","0,999755","0,970110413102313","200000"
"block_boundary","chr8","chr1","0,998610143758549","0,997553970904844","0,00138985624145083","0,000365","0,999635","0,998245143758549","200000"
"block_boundary","chr8","chr2","0,998567638960469","0,997511466106764","0,00143236103953105","0,000355","0,999645","0,998212638960469","200000"
"block_boundary","chr8","chr3","0,997883302501237","0,996827129647532","0,00211669749876302","0,000335","0,999665","0,997548302501237","200000"
"block_boundary","chr8","chr4","0,997490190682373","0,996434017828667","0,00250980931762737","0,00029","0,99971","0,997200190682373","200000"
"block_boundary","chr8","chr5","0,997199817979995","0,99614364512629","0,0028001820200053","0,000315","0,999685","0,996884817979995","200000"
"block_boundary","chr8","chr6","0,997413953744971","0,996357780891266","0,00258604625502911","0,00032","0,99968","0,997093953744971","200000"
"block_boundary","chr8","chr7","0,997414690556205","0,9963585177025","0,00258530944379478","0,00028","0,99972","0,997134690556205","200000"
"block_boundary","chr8","chr8","0,996949532413834","0,995893359560129","0,00305046758616564","0,00035","0,99965","0,996599532413834","200000"
"block_boundary","chr8","chr9","0,99564309701932","0,994586924165615","0,00435690298068005","0,00034","0,99966","0,99530309701932","200000"
"block_boundary","chr8","chr10","0,996761300168815","0,99570512731511","0,00323869983118503","0,0003","0,9997","0,996461300168815","200000"
"block_boundary","chr8","chr11","0,996929016826029","0,995872843972323","0,00307098317397142","0,00031","0,99969","0,996619016826028","200000"
"block_boundary","chr8","chr12","0,99616231868601","0,995106145832304","0,00383768131399047","0,00032","0,99968","0,99584231868601","200000"
"block_boundary","chr8","chr13","0,993817370882063","0,992761198028358","0,00618262911793725","0,000325","0,999675","0,993492370882063","200000"
"block_boundary","chr8","chr14","0,993798490094183","0,992742317240478","0,00620150990581687","0,000325","0,999675","0,993473490094183","200000"
"block_boundary","chr8","chr15","0,993952736921019","0,992896564067314","0,0060472630789808","0,00032","0,99968","0,993632736921019","200000"
"block_boundary","chr8","chr16","0,994415201097315","0,993359028243609","0,00558479890268545","0,00033","0,99967","0,994085201097314","200000"
"block_boundary","chr8","chr17","0,994398185362872","0,993342012509167","0,00560181463712818","0,00037","0,99963","0,994028185362872","200000"
"block_boundary","chr8","chr18","0,992564791783707","0,991508618930002","0,0074352082162926","0,00032","0,99968","0,992244791783707","200000"
"block_boundary","chr8","chr19","0,989615198260591","0,988559025406886","0,0103848017394087","0,000345","0,999655","0,989270198260591","200000"
"block_boundary","chr8","chr20","0,991815892240068","0,990759719386362","0,00818410775993244","0,00033","0,99967","0,991485892240068","200000"
"block_boundary","chr8","chr21","0,980979770594283","0,979923597740577","0,0190202294057173","0,000355","0,999645","0,980624770594283","200000"
"block_boundary","chr8","chr22","0,984184738286146","0,983128565432441","0,0158152617138538","0,00032","0,99968","0,983864738286146","200000"
"block_boundary","chr8","chrX","0,996400608044261","0,995344435190556","0,00359939195573901","0,00024","0,99976","0,996160608044261","200000"
"block_boundary","chr8","chrY","0,970355413102314","0,969299240248608","0,0296445868976865","0,00028","0,99972","0,970075413102314","200000"
"symbol_shuffle","chr9","chr1","0,998200835635979","0,997252946208281","0,00179916436402129","0,00023","0,99977","0,997970835635979","200000"
"symbol_shuffle","chr9","chr2","0,998034127741655","0,997086238313957","0,00196587225834485","0,000315","0,999685","0,997719127741655","200000"
"symbol_shuffle","chr9","chr3","0,99705041158047","0,996102522152772","0,00294958841952979","0,000225","0,999775","0,99682541158047","200000"
"symbol_shuffle","chr9","chr4","0,996503869150369","0,995555979722671","0,00349613084963112","0,00025","0,99975","0,996253869150369","200000"
"symbol_shuffle","chr9","chr5","0,996054078059364","0,995106188631666","0,00394592194063644","0,00021","0,99979","0,995844078059363","200000"
"symbol_shuffle","chr9","chr6","0,996449923778556","0,995502034350858","0,00355007622144392","0,00025","0,99975","0,996199923778556","200000"
"symbol_shuffle","chr9","chr7","0,99660842080959","0,995660531381892","0,00339157919040997","0,000215","0,999785","0,99639342080959","200000"
"symbol_shuffle","chr9","chr8","0,995836544921277","0,994888655493579","0,00416345507872275","0,000225","0,999775","0,995611544921277","200000"
"symbol_shuffle","chr9","chr9","0,994121733492785","0,993173844065087","0,00587826650721535","0,0002","0,9998","0,993921733492785","200000"
"symbol_shuffle","chr9","chr10","0,995709002844845","0,994761113417147","0,00429099715515483","0,000135","0,999865","0,995574002844845","200000"
"symbol_shuffle","chr9","chr11","0,99609187540004","0,995143985972342","0,0039081245999599","0,000195","0,999805","0,99589687540004","200000"
"symbol_shuffle","chr9","chr12","0,994782133227169","0,993834243799471","0,0052178667728313","0,000225","0,999775","0,994557133227169","200000"
"symbol_shuffle","chr9","chr13","0,991475974384515","0,990528084956817","0,00852402561548494","0,000245","0,999755","0,991230974384515","200000"
"symbol_shuffle","chr9","chr14","0,991710038727358","0,99076214929966","0,00828996127264221","0,00021","0,99979","0,991500038727358","200000"
"symbol_shuffle","chr9","chr15","0,992334556989166","0,991386667561468","0,0076654430108338","0,00022","0,99978","0,992114556989166","200000"
"symbol_shuffle","chr9","chr16","0,993404213519449","0,992456324091751","0,00659578648055085","0,00028","0,99972","0,993124213519449","200000"
"symbol_shuffle","chr9","chr17","0,993470584664374","0,992522695236676","0,00652941533562643","0,00022","0,99978","0,993250584664374","200000"
"symbol_shuffle","chr9","chr18","0,990142338599471","0,989194449171773","0,00985766140052914","0,00016","0,99984","0,989982338599471","200000"
"symbol_shuffle","chr9","chr19","0,98918831839385","0,988240428966152","0,01081168160615","0,000215","0,999785","0,98897331839385","200000"
"symbol_shuffle","chr9","chr20","0,989910272233362","0,988962382805664","0,0100897277666381","0,000185","0,999815","0,989725272233362","200000"
"symbol_shuffle","chr9","chr21","0,975686429539489","0,974738540111792","0,0243135704605106","0,00019","0,99981","0,975496429539489","200000"
"symbol_shuffle","chr9","chr22","0,982646176220125","0,981698286792427","0,0173538237798753","0,000185","0,999815","0,982461176220125","200000"
"symbol_shuffle","chr9","chrX","0,994954287660808","0,99400639823311","0,00504571233919229","0,00025","0,99975","0,994704287660808","200000"
"symbol_shuffle","chr9","chrY","0,963549541967939","0,962601652540241","0,0364504580320608","0,000215","0,999785","0,963334541967939","200000"
