"row","col","n","train_n","unique_variants","grammar_edges","test_transitions","entropy_raw","baseline_accuracy","kgram_accuracy","lift","out_of_grammar","surprise_rate","compression_ratio","is_self"
"chr7","chr10","158969846","111278892","523371","2227379","47690953","16,3773399766705","0,0011598006858869","0,996638209347588","0,995478408661701","160327","0,00336179065241158","303,742175244712","False"
"chr15","chr5","84641066","59248746","511336","2259125","25392319","16,4151677956165","0,00124903912872235","0,996720346810388","0,995471307681665","83278","0,00327965318961218","165,52925278095","False"
"chrY","chrX","26414161","18489912","454827","2209384","7924248","16,3069880725748","0,0015413449957649","0,996988988734325","0,99544764373856","23860","0,00301101126567467","58,0751824320016","False"
"chr1","chrX","230478786","161335150","528881","2209384","69143635","16,4364904495584","0,0012034368745583","0,99662948006711","0,995426043192551","233050","0,00337051993289042","435,785717392003","False"
"chr13","chr10","97982809","68587966","511450","2227379","29394842","16,3425472661166","0,00112332633051744","0,996548408050637","0,995425081720119","101459","0,00345159194936309","191,578471013784","False"
"chr6","chrX","170078297","119054807","523522","2209384","51023489","16,3880976124483","0,00111476108582069","0,996508568827976","0,995393807742156","178145","0,00349143117202354","324,873256520261","False"
"chr12","chr11","133137381","93196166","520099","2238941","39941214","16,3805179102583","0,00095277524614049","0,996335163973734","0,995382388727594","146378","0,003664836026266","255,984689453354","False"
"chr4","chr9","189752412","132826688","522911","2163846","56925723","16,3335238608365","0,00112428962913655","0,996485332298722","0,995361042669585","200075","0,00351466770127803","362,877070859095","False"
"chr18","chr10","80088870","56062209","507534","2227379","24026660","16,277703819702","0,00111201473696302","0,996468547854758","0,995356533117795","84849","0,00353145214524199","157,800009457494","False"
"chr8","chrX","144767971","101337579","521302","2209384","43430391","16,4125441001416","0,00105617285370514","0,996400608044261","0,995344435190556","156323","0,00359939195573901","277,704614599599","False"
"chr12","chr8","133137381","93196166","520099","2241038","39941214","16,3805179102583","0,00095277524614049","0,996288295092883","0,995335519846743","148250","0,00371170490711674","255,984689453354","False"
"chr11","chrX","134533502","94173451","521158","2209384","40360050","16,4314763452747","0,00107408192011655","0,996406396919726","0,99533231499961","145038","0,00359360308027369","258,14340756546","False"
"chr3","chr9","198099715","138669800","524473","2163846","59429914","16,3847066221803","0,00110316498186418","0,996364709529951","0,995261544548087","216045","0,00363529047004847","377,711941320144","False"
"chr2","chr12","240547740","168383418","528775","2192315","72164321","16,4125333262438","0,0010822522670171","0,996341239045262","0,995258986778245","264032","0,00365876095473828","454,91511512458","False"
"chr19","chr2","58440638","40908446","506114","2370549","17532191","16,2468128601742","0,00225773264733427","0,997492156000354","0,99523442335302","43968","0,00250784399964614","115,469317189408","False"
"chr21","chr3","40087854","28061497","489024","2306226","12026356","16,3738072062077","0,000966793266389254","0,996189951469922","0,995223158203532","45821","0,00381004853007844","81,9752282096584","False"
"chrY","chr12","26414161","18489912","454827","2192315","7924248","16,3069880725748","0,0015413449957649","0,996761964037471","0,995220619041706","25659","0,00323803596252919","58,0751824320016","False"
"chr15","chr11","84641066","59248746","511336","2238941","25392319","16,4151677956165","0,00124903912872235","0,996469168491464","0,995220129362742","89656","0,00353083150853611","165,52925278095","False"
"chr14","chr5","90567789","63397452","512111","2259125","27170336","16,4004975856765","0,00113815302100055","0,996355473852072","0,995217320831071","99023","0,00364452614792839","176,851871957447","False"
"chr5","chrX","181264838","126885386","523551","2209384","54379451","16,3752672992839","0,00103748748769089","0,9962481232111","0,99521063572341","204025","0,00375187678889954","346,22193062376","False"
"chr15","chr8","84641066","59248746","511336","2241038","25392319","16,4151677956165","0,00124903912872235","0,996452628056539","0,995203588927817","90076","0,00354737194346054","165,52925278095","False"
"chr10","chr5","133261791","93283253","521535","2259125","39978537","16,4322450766873","0,00119329028973722","0,996393564877074","0,995200274587337","144180","0,00360643512292608","255,518404325692","False"
"chr1","chr12","230478786","161335150","528881","2192315","69143635","16,4364904495584","0,0012034368745583","0,996376861008248","0,995173424133689","250517","0,00362313899175246","435,785717392003","False"
"chrX","chr9","154892552","108424786","518905","2163846","46467765","16,3430698202026","0,00110377591863951","0,996270037949964","0,995166262031324","173323","0,00372996205003619","298,498862026768","False"
"chr9","chr11","121789875","85252912","518838","2238941","36536962","16,4184124615069","0,000947889427697902","0,99609187540004","0,995143985972342","142791","0,0039081245999599","234,735842401675","False"
"chr12","chr10","133137381","93196166","520099","2227379","39941214","16,3805179102583","0,00095277524614049","0,99609080485135","0,995138029605209","156138","0,00390919514865021","255,984689453354","False"
"chr6","chr12","170078297","119054807","523522","2192315","51023489","16,3880976124483","0,00111476108582069","0,996245023542","0,99513026245618","191592","0,00375497645799957","324,873256520261","False"
"chr7","chrX","158969846","111278892","523371","2209384","47690953","16,3773399766705","0,0011598006858869","0,996285857403604","0,995126056717717","177131","0,00371414259639559","303,742175244712","False"
"chr20","chr3","63942922","44760045","507411","2306226","19182876","16,4335072229531","0,00135610530975647","0,996472009723672","0,995115904413916","67677","0,0035279902763277","126,018005127993","False"
"chr9","chr5","121789875","85252912","518838","2259125","36536962","16,4184124615069","0,000947889427697902","0,996054078059364","0,995106188631666","144172","0,00394592194063644","234,735842401675","False"
"chr8","chr12","144767971","101337579","521302","2192315","43430391","16,4125441001416","0,00105617285370514","0,99616231868601","0,995106145832304","166672","0,00383768131399047","277,704614599599","False"
"chr14","chr11","90567789","63397452","512111","2238941","27170336","16,4004975856765","0,00113815302100055","0,996240164273272","0,995102011252272","102156","0,00375983572672785","176,851871957447","False"
"chr13","chrX","97982809","68587966","511450","2209384","29394842","16,3425472661166","0,00112332633051744","0,996211240053612","0,995087913723095","111370","0,00378875994638787","191,578471013784","False"
"chr11","chr12","134533502","94173451","521158","2192315","40360050","16,4314763452747","0,00107408192011655","0,996135758008228","0,995061676088112","155961","0,00386424199177157","258,14340756546","False"
"chr10","chr11","133261791","93283253","521535","2238941","39978537","16,4322450766873","0,00119329028973722","0,996253339635715","0,995060049345978","149786","0,00374666036428497","255,518404325692","False"
"chr15","chr10","84641066","59248746","511336","2227379","25392319","16,4151677956165","0,00124903912872235","0,996260483337501","0,995011444208778","94955","0,0037395166624994","165,52925278095","False"
"chr14","chr8","90567789","63397452","512111","2241038","27170336","16,4004975856765","0,00113815302100055","0,996124008183042","0,994985855162042","105312","0,00387599181695802","176,851871957447","False"
"chr5","chr12","181264838","126885386","523551","2192315","54379451","16,3752672992839","0,00103748748769089","0,996006340703955","0,994968853216264","217173","0,00399365929604549","346,22193062376","False"
"chr18","chrX","80088870","56062209","507534","2209384","24026660","16,277703819702","0,00111201473696302","0,996069366278958","0,994957351541995","94440","0,00393063372104154","157,800009457494","False"
"chr16","chr3","81805628","57263939","514798","2306226","24541688","16,429818171108","0,00166280330839509","0,996618325520233","0,994955522211838","82992","0,00338167447976684","158,908208656599","False"
"chr10","chr8","133261791","93283253","521535","2241038","39978537","16,4322450766873","0,00119329028973722","0,996147557875867","0,99495426758613","154015","0,00385244212413276","255,518404325692","False"
"chr9","chr8","121789875","85252912","518838","2241038","36536962","16,4184124615069","0,000947889427697902","0,995836544921277","0,994888655493579","152120","0,00416345507872275","234,735842401675","False"
"chr7","chr12","158969846","111278892","523371","2192315","47690953","16,3773399766705","0,0011598006858869","0,996034614783227","0,99487481409734","189113","0,00396538521677267","303,742175244712","False"
"chr17","chr3","82919499","58043649","514757","2306226","24875849","16,3632952843566","0,00176444229099477","0,996623552426291","0,994859110135296","83992","0,00337644757370894","161,084742898105","False"
"chr21","chr7","40087854","28061497","489024","2273356","12026356","16,3738072062077","0,000966793266389254","0,995767046975825","0,994800253709436","50907","0,00423295302417457","81,9752282096584","False"
"chr14","chr10","90567789","63397452","512111","2227379","27170336","16,4004975856765","0,00113815302100055","0,995937223595615","0,994799070574615","110387","0,00406277640438455","176,851871957447","False"
"chr13","chr12","97982809","68587966","511450","2192315","29394842","16,3425472661166","0,00112332633051744","0,995905642221176","0,994782315890659","120353","0,00409435777882392","191,578471013784","False"
"chr9","chr10","121789875","85252912","518838","2227379","36536962","16,4184124615069","0,000947889427697902","0,995709002844845","0,994761113417147","156780","0,00429099715515483","234,735842401675","False"
"chr2","chr9","240547740","168383418","528775","2163846","72164321","16,4125333262438","0,0010822522670171","0,995842280564103","0,994760028297086","300039","0,00415771943589686","454,91511512458","False"
"chr18","chr12","80088870","56062209","507534","2192315","24026660","16,277703819702","0,00111201473696302","0,995810154220354","0,994698139483391","100668","0,00418984577964644","157,800009457494","False"
"chr1","chr9","230478786","161335150","528881","2163846","69143635","16,4364904495584","0,0012034368745583","0,995879693047668","0,99467625617311","284893","0,00412030695233191","435,785717392003","False"
"chrY","chr9","26414161","18489912","454827","2163846","7924248","16,3069880725748","0,0015413449957649","0,996214151803427","0,994672806807662","30000","0,00378584819657335","58,0751824320016","False"
"chr20","chr7","63942922","44760045","507411","2273356","19182876","16,4335072229531","0,00135610530975647","0,996014466235407","0,994658360925651","76454","0,00398553376459296","126,018005127993","False"
"chr6","chr9","170078297","119054807","523522","2163846","51023489","16,3880976124483","0,00111476108582069","0,995749937837454","0,994635176751633","216853","0,00425006216254635","324,873256520261","False"
"chr12","chrX","133137381","93196166","520099","2209384","39941214","16,3805179102583","0,00095277524614049","0,995572292820143","0,994619517574003","176848","0,00442770717985688","255,984689453354","False"
"chr21","chr4","40087854","28061497","489024","2277542","12026356","16,3738072062077","0,000966793266389254","0,995554014865351","0,994587221598962","53469","0,00444598513464927","81,9752282096584","False"
"chr8","chr9","144767971","101337579","521302","2163846","43430391","16,4125441001416","0,00105617285370514","0,99564309701932","0,994586924165615","189222","0,00435690298068005","277,704614599599","False"
"chr15","chrX","84641066","59248746","511336","2209384","25392319","16,4151677956165","0,00124903912872235","0,995828817367961","0,994579778239238","105916","0,00417118263203924","165,52925278095","False"
"chr11","chr9","134533502","94173451","521158","2163846","40360050","16,4314763452747","0,00107408192011655","0,995620396902382","0,994546314982266","176761","0,00437960309761757","258,14340756546","False"
"chr16","chr7","81805628","57263939","514798","2273356","24541688","16,429818171108","0,00166280330839509","0,996165300447141","0,994502497138746","94110","0,00383469955285879","158,908208656599","False"
"chr20","chr4","63942922","44760045","507411","2277542","19182876","16,4335072229531","0,00135610530975647","0,995848172088481","0,994492066778725","79644","0,00415182791151859","126,018005127993","False"
"chr21","chr6","40087854","28061497","489024","2272646","12026356","16,3738072062077","0,000966793266389254","0,995433529491394","0,994466736225004","54918","0,00456647050860626","81,9752282096584","False"
"chr17","chr7","82919499","58043649","514757","2273356","24875849","16,3632952843566","0,00176444229099477","0,996226782048725","0,99446233975773","93862","0,00377321795127475","161,084742898105","False"
"chr20","chr6","63942922","44760045","507411","2272646","19182876","16,4335072229531","0,00135610530975647","0,99579140270729","0,994435297397533","80733","0,00420859729271044","126,018005127993","False"
"chr5","chr9","181264838","126885386","523551","2163846","54379451","16,3752672992839","0,00103748748769089","0,995470439743866","0,994432952256175","246315","0,00452956025613425","346,22193062376","False"
"chr7","chr9","158969846","111278892","523371","2163846","47690953","16,3773399766705","0,0011598006858869","0,995521876025417","0,99436207533953","213566","0,00447812397458277","303,742175244712","False"
"chr16","chr4","81805628","57263939","514798","2277542","24541688","16,429818171108","0,00166280330839509","0,996013028932647","0,994350225624252","97847","0,00398697106735282","158,908208656599","False"
"chr15","chr12","84641066","59248746","511336","2192315","25392319","16,4151677956165","0,00124903912872235","0,995543140427623","0,994294101298901","113170","0,00445685957237699","165,52925278095","False"
"chr16","chr6","81805628","57263939","514798","2272646","24541688","16,429818171108","0,00166280330839509","0,995943677549808","0,994280874241413","99549","0,00405632245019169","158,908208656599","False"
"chr13","chr9","97982809","68587966","511450","2163846","29394842","16,3425472661166","0,00112332633051744","0,99537697804261","0,994253651712093","135893","0,00462302195738967","191,578471013784","False"
"chr17","chr4","82919499","58043649","514757","2277542","24875849","16,3632952843566","0,00176444229099477","0,995999533523459","0,994235091232464","99515","0,00400046647654116","161,084742898105","False"
"chr10","chrX","133261791","93283253","521535","2209384","39978537","16,4322450766873","0,00119329028973722","0,99540560976506","0,994212319475322","183677","0,00459439023494031","255,518404325692","False"
"chr14","chrX","90567789","63397452","512111","2209384","27170336","16,4004975856765","0,00113815302100055","0,995332078337198","0,994193925316198","126829","0,00466792166280167","176,851871957447","False"
"chr17","chr6","82919499","58043649","514757","2272646","24875849","16,3632952843566","0,00176444229099477","0,995957082711026","0,994192640420031","100571","0,00404291728897373","161,084742898105","False"
"chr21","chr11","40087854","28061497","489024","2238941","12026356","16,3738072062077","0,000966793266389254","0,995151149691561","0,994184356425172","58314","0,00484885030843923","81,9752282096584","False"
"chr18","chr9","80088870","56062209","507534","2163846","24026660","16,277703819702","0,00111201473696302","0,995272667944691","0,994160653207729","113582","0,00472733205530856","157,800009457494","False"
"chr20","chr11","63942922","44760045","507411","2238941","19182876","16,4335072229531","0,00135610530975647","0,995455947272974","0,994099841963218","87168","0,00454405272702592","126,018005127993","False"
"chr22","chr3","39159057","27411339","493815","2306226","11747717","16,4064743768306","0,00163682867062596","0,99573253254228","0,994095703871654","50133","0,00426746745771966","79,2990431639379","False"
"chr19","chr3","58440638","40908446","506114","2306226","17532191","16,2468128601742","0,00225773264733427","0,996297952720228","0,994040220072893","64905","0,00370204727977239","115,469317189408","False"
"chr21","chr5","40087854","28061497","489024","2259125","12026356","16,3738072062077","0,000966793266389254","0,994996156774338","0,994029363507949","60178","0,00500384322566204","81,9752282096584","False"
"chr4","chr13","189752412","132826688","522911","2079703","56925723","16,3335238608365","0,00112428962913655","0,995152753703277","0,994028464074141","275933","0,00484724629672249","362,877070859095","False"
"chr9","chrX","121789875","85252912","518838","2209384","36536962","16,4184124615069","0,000947889427697902","0,994954287660808","0,99400639823311","184355","0,00504571233919229","234,735842401675","False"
"chr14","chr12","90567789","63397452","512111","2192315","27170336","16,4004975856765","0,00113815302100055","0,99512111296673","0,993982959945729","132561","0,0048788870332704","176,851871957447","False"
"chr10","chr12","133261791","93283253","521535","2192315","39978537","16,4322450766873","0,00119329028973722","0,995153899703734","0,993960609413996","193740","0,00484610029626647","255,518404325692","False"
"chr20","chr5","63942922","44760045","507411","2259125","19182876","16,4335072229531","0,00135610530975647","0,995286056168011","0,993929950858255","90427","0,00471394383198849","126,018005127993","False"
"chr17","chr11","82919499","58043649","514757","2238941","24875849","16,3632952843566","0,00176444229099477","0,995674278292974","0,993909836001979","107606","0,00432572170702596","161,084742898105","False"
"chr16","chr11","81805628","57263939","514798","2238941","24541688","16,429818171108","0,00166280330839509","0,995541545471526","0,993878742163131","109418","0,00445845452847416","158,908208656599","False"
"chr4","chr14","189752412","132826688","522911","2077162","56925723","16,3335238608365","0,00112428962913655","0,994970709462926","0,993846419833789","286296","0,00502929053707407","362,877070859095","False"
"chr4","chr16","189752412","132826688","522911","2121650","56925723","16,3335238608365","0,00112428962913655","0,994960028878333","0,993835739249197","286904","0,00503997112166674","362,877070859095","False"
"chr9","chr12","121789875","85252912","518838","2192315","36536962","16,4184124615069","0,000947889427697902","0,994782133227169","0,993834243799471","190645","0,0052178667728313","234,735842401675","False"
"chr3","chr13","198099715","138669800","524473","2079703","59429914","16,3847066221803","0,00110316498186418","0,994932602460101","0,993829437478237","301155","0,00506739753989885","377,711941320144","False"
"chr16","chr5","81805628","57263939","514798","2259125","24541688","16,429818171108","0,00166280330839509","0,995472846040582","0,993810042732187","111104","0,00452715395941795","158,908208656599","False"
"chr3","chr16","198099715","138669800","524473","2121650","59429914","16,3847066221803","0,00110316498186418","0,994911687067223","0,993808522085359","302398","0,00508831293277658","377,711941320144","False"
"chr21","chr8","40087854","28061497","489024","2241038","12026356","16,3738072062077","0,000966793266389254","0,994772148770584","0,993805355504194","62872","0,00522785122941646","81,9752282096584","False"
"chr12","chr9","133137381","93196166","520099","2163846","39941214","16,3805179102583","0,00095277524614049","0,994721842956501","0,993769067710361","210816","0,00527815704349898","255,984689453354","False"
"chr20","chr8","63942922","44760045","507411","2241038","19182876","16,4335072229531","0,00135610530975647","0,995125027133575","0,993768921823818","93516","0,00487497286642524","126,018005127993","False"
"chr4","chr17","189752412","132826688","522911","2125568","56925723","16,3335238608365","0,00112428962913655","0,994882981108558","0,993758691479421","291290","0,0051170188914421","362,877070859095","False"
"chr3","chr17","198099715","138669800","524473","2125568","59429914","16,3847066221803","0,00110316498186418","0,99486145983654","0,993758294854675","305383","0,00513854016346044","377,711941320144","False"
"chrX","chr16","154892552","108424786","518905","2121650","46467765","16,3430698202026","0,00110377591863951","0,994839002908791","0,993735226990151","239820","0,00516099709120936","298,498862026768","False"
"chr15","chr9","84641066","59248746","511336","2163846","25392319","16,4151677956165","0,00124903912872235","0,994976551767485","0,993727512638763","127557","0,00502344823251472","165,52925278095","False"
"chr4","chr15","189752412","132826688","522911","2087345","56925723","16,3335238608365","0,00112428962913655","0,994848567843398","0,993724278214262","293249","0,00515143215660168","362,877070859095","False"
"chr3","chr14","198099715","138669800","524473","2077162","59429914","16,3847066221803","0,00110316498186418","0,994813470536067","0,993710305554203","308235","0,00518652946393293","377,711941320144","False"
"chr17","chr5","82919499","58043649","514757","2259125","24875849","16,3632952843566","0,00176444229099477","0,995463310619067","0,993698868328072","112854","0,00453668938093329","161,084742898105","False"
"chrX","chr17","154892552","108424786","518905","2125568","46467765","16,3430698202026","0,00110377591863951","0,994801234791473","0,993697458872834","241575","0,00519876520852681","298,498862026768","False"
"chrX","chr13","154892552","108424786","518905","2079703","46467765","16,3430698202026","0,00110377591863951","0,99478853781756","0,993684761898921","242165","0,00521146218243981","298,498862026768","False"
"chr22","chr7","39159057","27411339","493815","2273356","11747717","16,4064743768306","0,00163682867062596","0,995314834363136","0,99367800569251","55040","0,00468516563686374","79,2990431639379","False"
"chr19","chr7","58440638","40908446","506114","2273356","17532191","16,2468128601742","0,00225773264733427","0,995932738811709","0,993675006164375","71308","0,00406726118829073","115,469317189408","False"
"chr21","chr10","40087854","28061497","489024","2227379","12026356","16,3738072062077","0,000966793266389254","0,99463312078904","0,993666327522651","64544","0,00536687921095966","81,9752282096584","False"
"chr16","chr8","81805628","57263939","514798","2241038","24541688","16,429818171108","0,00166280330839509","0,995309491343872","0,993646688035477","115113","0,0046905086561283","158,908208656599","False"
"chr3","chr15","198099715","138669800","524473","2087345","59429914","16,3847066221803","0,00110316498186418","0,994743960087171","0,993640795105307","312366","0,00525603991282908","377,711941320144","False"
"chr20","chr10","63942922","44760045","507411","2227379","19182876","16,4335072229531","0,00135610530975647","0,994958211688383","0,993602106378626","96716","0,00504178831161709","126,018005127993","False"
"chrX","chr14","154892552","108424786","518905","2077162","46467765","16,3430698202026","0,00110377591863951","0,994673856166743","0,993570080248103","247494","0,00532614383325731","298,498862026768","False"
"chrX","chr15","154892552","108424786","518905","2087345","46467765","16,3430698202026","0,00110377591863951","0,994649645835129","0,993545869916489","248619","0,00535035416487107","298,498862026768","False"
"chr17","chr8","82919499","58043649","514757","2241038","24875849","16,3632952843566","0,00176444229099477","0,995293346570804","0,99352890427981","117082","0,00470665342919552","161,084742898105","False"
"chr16","chr10","81805628","57263939","514798","2227379","24541688","16,429818171108","0,00166280330839509","0,995145321707293","0,993482518398897","119142","0,00485467829270749","158,908208656599","False"
"chr2","chr16","240547740","168383418","528775","2121650","72164321","16,4125333262438","0,0010822522670171","0,99454460328117","0,993462351014153","393685","0,00545539671883007","454,91511512458","False"
"chr2","chr17","240547740","168383418","528775","2125568","72164321","16,4125333262438","0,0010822522670171","0,994511331991886","0,993429079724868","396086","0,00548866800811443","454,91511512458","False"
"chr17","chr10","82919499","58043649","514757","2227379","24875849","16,3632952843566","0,00176444229099477","0,995147542501966","0,993383100210972","120709","0,00485245749803353","161,084742898105","False"
"chr14","chr9","90567789","63397452","512111","2163846","27170336","16,4004975856765","0,00113815302100055","0,994518728071673","0,993380575050673","148928","0,00548127192832654","176,851871957447","False"
"chr19","chr4","58440638","40908446","506114","2277542","17532191","16,2468128601742","0,00225773264733427","0,995634829668465","0,993377097021131","76531","0,00436517033153472","115,469317189408","False"
"chr10","chr9","133261791","93283253","521535","2163846","39978537","16,4322450766873","0,00119329028973722","0,994554453055648","0,993361162765911","217705","0,00544554694435167","255,518404325692","False"
"chr8","chr16","144767971","101337579","521302","2121650","43430391","16,4125441001416","0,00105617285370514","0,994415201097315","0,993359028243609","242550","0,00558479890268545","277,704614599599","False"
"chr19","chr6","58440638","40908446","506114","2272646","17532191","16,2468128601742","0,00225773264733427","0,995613896745706","0,993356164098372","76898","0,00438610325429377","115,469317189408","False"
"chrY","chr16","26414161","18489912","454827","2121650","7924248","16,3069880725748","0,0015413449957649","0,994886833425708","0,993345488429943","40518","0,00511316657429197","58,0751824320016","False"
"chr8","chr17","144767971","101337579","521302","2125568","43430391","16,4125441001416","0,00105617285370514","0,994398185362872","0,993342012509167","243289","0,00560181463712818","277,704614599599","False"
"chr1","chr16","230478786","161335150","528881","2121650","69143635","16,4364904495584","0,0012034368745583","0,994538051116346","0,993334614241788","377659","0,00546194888365357","435,785717392003","False"
"chr1","chr17","230478786","161335150","528881","2125568","69143635","16,4364904495584","0,0012034368745583","0,994511989426069","0,993308552551511","379461","0,00548801057393063","435,785717392003","False"
"chrY","chr17","26414161","18489912","454827","2125568","7924248","16,3069880725748","0,0015413449957649","0,994814776115033","0,993273431119268","41089","0,00518522388496675","58,0751824320016","False"
"chrY","chr13","26414161","18489912","454827","2079703","7924248","16,3069880725748","0,0015413449957649","0,994808340173099","0,993266995177334","41140","0,00519165982690092","58,0751824320016","False"
"chr22","chr4","39159057","27411339","493815","2277542","11747717","16,4064743768306","0,00163682867062596","0,994891347825284","0,993254519154658","60015","0,00510865217471616","79,2990431639379","False"
"chr6","chr16","170078297","119054807","523522","2121650","51023489","16,3880976124483","0,00111476108582069","0,994362831597032","0,993248070511211","287628","0,00563716840296829","324,873256520261","False"
"chr5","chr16","181264838","126885386","523551","2121650","54379451","16,3752672992839","0,00103748748769089","0,994277433952027","0,993239946464336","311190","0,00572256604797279","346,22193062376","False"
"chr5","chr17","181264838","126885386","523551","2125568","54379451","16,3752672992839","0,00103748748769089","0,994268699034861","0,993231211547171","311665","0,00573130096513847","346,22193062376","False"
"chr22","chr6","39159057","27411339","493815","2272646","11747717","16,4064743768306","0,00163682867062596","0,994863597752653","0,993226769082027","60341","0,00513640224734729","79,2990431639379","False"
"chr6","chr17","170078297","119054807","523522","2125568","51023489","16,3880976124483","0,00111476108582069","0,994326828571053","0,993212067485232","289465","0,00567317142894717","324,873256520261","False"
"chr11","chr16","134533502","94173451","521158","2121650","40360050","16,4314763452747","0,00107408192011655","0,994260809885022","0,993186727964906","231634","0,00573919011497756","258,14340756546","False"
"chr11","chr17","134533502","94173451","521158","2125568","40360050","16,4314763452747","0,00107408192011655","0,994240022001955","0,993165940081838","232473","0,0057599779980451","258,14340756546","False"
"chr19","chr11","58440638","40908446","506114","2238941","17532191","16,2468128601742","0,00225773264733427","0,995399605217625","0,993141872570291","80655","0,00460039478237489","115,469317189408","False"
"chr7","chr16","158969846","111278892","523371","2121650","47690953","16,3773399766705","0,0011598006858869","0,9942827940553","0,993122993369413","272659","0,00571720594469983","303,742175244712","False"
"chr7","chr17","158969846","111278892","523371","2125568","47690953","16,3773399766705","0,0011598006858869","0,994260504712498","0,993100704026611","273722","0,00573949528750243","303,742175244712","False"
"chr2","chr15","240547740","168383418","528775","2087345","72164321","16,4125333262438","0,0010822522670171","0,994178896244309","0,993096643977292","420076","0,00582110375569113","454,91511512458","False"
"chr22","chr11","39159057","27411339","493815","2238941","11747717","16,4064743768306","0,00163682867062596","0,994725528372875","0,993088699702249","61963","0,00527447162712551","79,2990431639379","False"
"chr2","chr13","240547740","168383418","528775","2079703","72164321","16,4125333262438","0,0010822522670171","0,99414365722363","0,993061404956613","422619","0,00585634277637006","454,91511512458","False"
"chrY","chr14","26414161","18489912","454827","2077162","7924248","16,3069880725748","0,0015413449957649","0,994570967491174","0,993029622495409","43021","0,00542903250882607","58,0751824320016","False"
"chr1","chr13","230478786","161335150","528881","2079703","69143635","16,4364904495584","0,0012034368745583","0,994220711711208","0,99301727483665","399601","0,00577928828879188","435,785717392003","False"
"chr2","chr14","240547740","168383418","528775","2077162","72164321","16,4125333262438","0,0010822522670171","0,994097554108491","0,993015301841474","425946","0,00590244589150919","454,91511512458","False"
"chr1","chr15","230478786","161335150","528881","2087345","69143635","16,4364904495584","0,0012034368745583","0,994200782183349","0,992997345308791","400979","0,0057992178166508","435,785717392003","False"
"chr13","chr16","97982809","68587966","511450","2121650","29394842","16,3425472661166","0,00112332633051744","0,994091174227097","0,99296784789658","173689","0,00590882577290261","191,578471013784","False"
"chr1","chr14","230478786","161335150","528881","2077162","69143635","16,4364904495584","0,0012034368745583","0,994152476941659","0,992949040067101","404319","0,0058475230583408","435,785717392003","False"
"chr6","chr13","170078297","119054807","523522","2079703","51023489","16,3880976124483","0,00111476108582069","0,994049250532436","0,992934489446616","303628","0,00595074946756385","324,873256520261","False"
"chr6","chr15","170078297","119054807","523522","2087345","51023489","16,3880976124483","0,00111476108582069","0,994027397851997","0,992912636766176","304743","0,00597260214800285","324,873256520261","False"
"chr8","chr15","144767971","101337579","521302","2087345","43430391","16,4125441001416","0,00105617285370514","0,993952736921019","0,992896564067314","262635","0,0060472630789808","277,704614599599","False"
"chr13","chr17","97982809","68587966","511450","2125568","29394842","16,3425472661166","0,00112332633051744","0,994019188808703","0,992895862478186","175805","0,00598081119129676","191,578471013784","False"
"chr18","chr16","80088870","56062209","507534","2121650","24026660","16,277703819702","0,00111201473696302","0,993972279126604","0,992860264389641","144826","0,00602772087339647","157,800009457494","False"
"chrY","chr15","26414161","18489912","454827","2087345","7924248","16,3069880725748","0,0015413449957649","0,994401487686907","0,992860142691142","44364","0,00559851231309267","58,0751824320016","False"
"chr12","chr17","133137381","93196166","520099","2125568","39941214","16,3805179102583","0,00095277524614049","0,993785642068867","0,992832866822726","248209","0,00621435793113349","255,984689453354","False"
"chr6","chr14","170078297","119054807","523522","2077162","51023489","16,3880976124483","0,00111476108582069","0,993945690385853","0,992830929300033","308912","0,00605430961414654","324,873256520261","False"
"chr12","chr16","133137381","93196166","520099","2121650","39941214","16,3805179102583","0,00095277524614049","0,993763259173845","0,992810483927704","249103","0,00623674082615516","255,984689453354","False"
"chr18","chr17","80088870","56062209","507534","2125568","24026660","16,277703819702","0,00111201473696302","0,993913511074781","0,992801496337818","146238","0,0060864889252189","157,800009457494","False"
"chr4","chr18","189752412","132826688","522911","2027957","56925723","16,3335238608365","0,00112428962913655","0,993921640661463","0,992797351032327","346015","0,00607835933853664","362,877070859095","False"
"chr11","chr15","134533502","94173451","521158","2087345","40360050","16,4314763452747","0,00107408192011655","0,993844259360432","0,992770177440315","248446","0,00615574063956809","258,14340756546","False"
"chr8","chr13","144767971","101337579","521302","2079703","43430391","16,4125441001416","0,00105617285370514","0,993817370882063","0,992761198028358","268514","0,00618262911793725","277,704614599599","False"
"chr8","chr14","144767971","101337579","521302","2077162","43430391","16,4125441001416","0,00105617285370514","0,993798490094183","0,992742317240478","269334","0,00620150990581687","277,704614599599","False"
"chr11","chr13","134533502","94173451","521158","2079703","40360050","16,4314763452747","0,00107408192011655","0,99381202451434","0,992737942594224","249747","0,00618797548565971","258,14340756546","False"
"chr5","chr15","181264838","126885386","523551","2087345","54379451","16,3752672992839","0,00103748748769089","0,993773125808129","0,992735638320438","338614","0,00622687419187075","346,22193062376","False"
"chr19","chr5","58440638","40908446","506114","2259125","17532191","16,2468128601742","0,00225773264733427","0,994993266956765","0,992735534309431","87779","0,00500673304323458","115,469317189408","False"
"chr20","chrX","63942922","44760045","507411","2209384","19182876","16,4335072229531","0,00135610530975647","0,994050631406886","0,992694526097129","114126","0,00594936859311398","126,018005127993","False"
